user_age,user_experience_num,user_goal_num,user_pref_time,user_equipment_num,user_lifestyle_load_num,energy_level,readiness_level,today_available_time,today_academic_load_num,workouts_completed_7d,workouts_skipped_7d,completion_rate_7d,current_streak_days,avg_completed_duration,too_difficult_freq,workout_duration,workout_difficulty_num,workout_goal_num,workout_intensity_num,workout_equipment_num,workout_recovery_demand,time_delta_mins,goal_matched,equipment_feasible,difficulty_matched,suitability_score,successful_completion,workout_id,dataset_type
18,2,1,15,3,1,3,4,15,1,5,4,0.5555555555555556,4,15.0,0.4,20,2,5,3,2,4,5,0.0,1.0,1.0,0.6396,1,W002,DEVELOPMENT_SYNTHETIC
19,3,6,20,3,1,1,4,10,1,4,1,0.8,12,20.0,0.1,30,3,6,3,3,5,20,1.0,1.0,1.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
26,2,4,10,2,1,4,2,45,1,2,1,0.6666666666666666,0,12.0,0.0,20,2,5,3,2,4,25,0.0,1.0,1.0,0.1705,0,W002,DEVELOPMENT_SYNTHETIC
26,3,6,10,2,1,1,1,15,1,5,1,0.8333333333333334,7,20.0,0.25,15,2,5,2,2,3,0,1.0,1.0,1.0,0.9425,1,W008,DEVELOPMENT_SYNTHETIC
23,1,5,20,1,1,3,4,15,1,0,0,0.5,0,15.0,0.1,30,3,6,3,3,5,15,1.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
23,2,1,10,3,2,3,2,15,2,3,3,0.5,7,20.0,0.4,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7154,1,W008,DEVELOPMENT_SYNTHETIC
18,3,2,15,1,1,2,1,15,1,4,3,0.5714285714285714,12,25.0,0.1,25,3,3,3,2,4,10,0.0,0.0,1.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
25,2,2,15,3,1,4,1,45,1,3,0,1.0,1,20.0,0.25,15,1,3,2,1,2,30,0.0,1.0,1.0,0.2154,0,W001,DEVELOPMENT_SYNTHETIC
21,3,4,45,3,3,3,5,20,3,5,4,0.5555555555555556,1,25.0,0.1,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6906,1,W008,DEVELOPMENT_SYNTHETIC
20,3,1,30,3,3,5,5,10,3,0,1,0.0,8,25.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6815,1,W003,DEVELOPMENT_SYNTHETIC
22,2,5,20,2,1,1,5,10,1,4,3,0.5714285714285714,6,15.0,0.0,15,2,5,2,2,3,5,1.0,1.0,1.0,0.7586,1,W008,DEVELOPMENT_SYNTHETIC
25,3,2,30,2,1,3,1,45,1,5,0,1.0,1,25.0,0.4,15,1,3,2,1,2,30,0.0,1.0,1.0,0.172,0,W001,DEVELOPMENT_SYNTHETIC
22,3,6,45,1,1,5,5,20,1,5,3,0.625,5,20.0,0.0,25,2,4,3,1,4,5,0.0,1.0,1.0,0.6874,1,W004,DEVELOPMENT_SYNTHETIC
25,2,2,45,3,3,3,4,10,3,0,1,0.0,0,20.0,0.25,10,1,1,1,1,1,0,0.0,1.0,1.0,0.7805,1,W005,DEVELOPMENT_SYNTHETIC
18,3,6,10,2,3,2,4,10,3,6,3,0.6666666666666666,1,20.0,0.1,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
23,2,5,15,1,2,1,4,10,2,5,4,0.5555555555555556,1,25.0,0.4,25,3,3,3,2,4,15,0.0,0.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
18,1,6,45,2,1,5,4,45,1,4,1,0.8,11,15.0,0.1,20,2,5,3,2,4,25,1.0,1.0,1.0,0.4139,0,W002,DEVELOPMENT_SYNTHETIC
26,3,2,20,3,3,4,4,20,3,5,1,0.8333333333333334,4,25.0,0.25,10,1,1,1,1,1,10,0.0,1.0,1.0,0.5204,0,W005,DEVELOPMENT_SYNTHETIC
26,1,2,45,1,2,3,5,30,2,5,4,0.5555555555555556,10,15.0,0.1,25,2,4,3,1,4,5,0.0,1.0,0.0,0.6774,1,W004,DEVELOPMENT_SYNTHETIC
20,3,6,20,2,3,2,5,20,3,5,2,0.7142857142857143,11,12.0,0.25,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5399,0,W009,DEVELOPMENT_SYNTHETIC
26,3,2,30,3,3,3,4,10,3,4,0,1.0,0,25.0,0.1,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6391,1,W001,DEVELOPMENT_SYNTHETIC
22,1,4,15,1,2,3,2,15,2,5,2,0.7142857142857143,3,12.0,0.25,15,2,5,2,2,3,0,0.0,0.0,0.0,0.4049,0,W008,DEVELOPMENT_SYNTHETIC
21,3,5,45,3,3,5,4,10,3,4,2,0.6666666666666666,11,12.0,0.4,20,2,4,2,2,3,10,0.0,1.0,1.0,0.5913,0,W007,DEVELOPMENT_SYNTHETIC
18,3,2,10,2,3,3,2,20,3,6,3,0.6666666666666666,3,20.0,0.1,25,2,4,3,1,4,5,0.0,1.0,1.0,0.4407,0,W004,DEVELOPMENT_SYNTHETIC
20,2,1,10,1,3,2,5,10,3,3,0,1.0,6,20.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.9153,1,W003,DEVELOPMENT_SYNTHETIC
25,3,3,20,2,1,2,1,10,1,2,4,0.3333333333333333,0,20.0,0.4,25,3,3,3,2,4,15,1.0,1.0,1.0,0.0511,0,W010,DEVELOPMENT_SYNTHETIC
26,2,6,20,1,3,2,2,20,3,0,4,0.0,2,25.0,0.4,20,2,5,3,2,4,0,1.0,0.0,1.0,0.2341,0,W002,DEVELOPMENT_SYNTHETIC
23,1,1,20,1,3,3,3,10,3,6,4,0.6,8,25.0,0.0,20,2,5,3,2,4,10,0.0,0.0,0.0,0.1345,0,W002,DEVELOPMENT_SYNTHETIC
21,2,4,45,2,1,1,3,15,1,6,0,1.0,6,20.0,0.25,15,1,3,2,1,2,0,1.0,1.0,1.0,0.9162,1,W001,DEVELOPMENT_SYNTHETIC
25,2,6,30,3,3,1,3,20,3,1,2,0.3333333333333333,8,12.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8435,1,W003,DEVELOPMENT_SYNTHETIC
21,3,6,10,1,3,2,4,10,3,1,4,0.2,11,25.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8548,1,W003,DEVELOPMENT_SYNTHETIC
19,2,5,10,3,2,1,1,10,2,6,2,0.75,8,12.0,0.1,10,1,1,1,1,1,0,0.0,1.0,1.0,0.9798,1,W005,DEVELOPMENT_SYNTHETIC
24,2,2,30,2,3,3,1,15,3,5,0,1.0,8,12.0,0.0,25,3,3,3,2,4,10,0.0,1.0,0.0,0.2591,0,W010,DEVELOPMENT_SYNTHETIC
19,3,5,45,1,2,3,3,15,2,2,3,0.4,6,25.0,0.0,15,2,5,2,2,3,0,1.0,0.0,1.0,0.6046,1,W008,DEVELOPMENT_SYNTHETIC
26,3,3,30,1,1,3,2,30,1,5,2,0.7142857142857143,0,15.0,0.0,15,1,3,2,1,2,15,1.0,1.0,1.0,0.2997,0,W001,DEVELOPMENT_SYNTHETIC
26,3,5,45,3,2,1,3,10,2,5,2,0.7142857142857143,3,25.0,0.1,15,1,2,1,1,1,5,0.0,1.0,1.0,0.7893,1,W003,DEVELOPMENT_SYNTHETIC
19,1,3,15,3,2,2,5,10,2,6,4,0.6,7,12.0,0.25,20,2,5,3,2,4,10,0.0,1.0,0.0,0.3079,0,W002,DEVELOPMENT_SYNTHETIC
25,1,1,45,1,3,3,3,10,3,5,1,0.8333333333333334,1,20.0,0.0,25,2,4,3,1,4,15,0.0,1.0,0.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
22,2,1,45,2,2,5,2,30,2,6,2,0.75,6,15.0,0.0,30,3,6,3,3,5,0,0.0,0.0,1.0,0.3812,0,W006,DEVELOPMENT_SYNTHETIC
22,1,3,30,3,3,3,2,20,3,5,2,0.7142857142857143,7,25.0,0.4,30,3,6,3,3,5,10,0.0,1.0,0.0,0.3314,0,W006,DEVELOPMENT_SYNTHETIC
19,2,1,15,3,1,3,2,20,1,2,0,1.0,11,12.0,0.0,10,1,1,2,1,2,10,1.0,1.0,1.0,0.6994,1,W009,DEVELOPMENT_SYNTHETIC
21,1,4,30,3,3,1,5,15,3,4,4,0.5,7,15.0,0.25,20,2,4,2,2,3,5,1.0,1.0,0.0,0.7551,1,W007,DEVELOPMENT_SYNTHETIC
25,3,3,15,3,2,5,5,15,2,3,2,0.6,8,12.0,0.1,25,3,3,3,2,4,10,1.0,1.0,1.0,0.7038,1,W010,DEVELOPMENT_SYNTHETIC
20,1,4,30,3,1,2,5,20,1,5,1,0.8333333333333334,11,25.0,0.25,15,1,3,2,1,2,5,1.0,1.0,1.0,0.7661,1,W001,DEVELOPMENT_SYNTHETIC
23,2,3,20,1,1,2,1,20,1,1,4,0.2,12,20.0,0.4,15,2,5,2,2,3,5,0.0,0.0,1.0,0.2988,0,W008,DEVELOPMENT_SYNTHETIC
19,1,2,20,1,3,5,3,20,3,2,4,0.3333333333333333,8,15.0,0.4,20,2,4,2,2,3,0,0.0,0.0,1.0,0.3426,0,W007,DEVELOPMENT_SYNTHETIC
22,3,1,45,3,1,4,2,45,1,2,2,0.5,7,25.0,0.0,10,1,1,2,1,2,35,1.0,1.0,1.0,0.3087,0,W009,DEVELOPMENT_SYNTHETIC
26,2,3,10,1,1,3,2,20,1,1,1,0.5,5,12.0,0.1,20,2,4,2,2,3,0,1.0,0.0,1.0,0.4839,0,W007,DEVELOPMENT_SYNTHETIC
25,3,1,30,1,2,2,5,10,2,5,3,0.625,0,15.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8706,1,W003,DEVELOPMENT_SYNTHETIC
18,3,6,45,1,1,5,2,15,1,1,2,0.3333333333333333,2,25.0,0.0,10,1,1,1,1,1,5,0.0,1.0,1.0,0.6218,1,W005,DEVELOPMENT_SYNTHETIC
25,1,5,30,2,3,2,2,15,3,4,1,0.8,12,15.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9089,1,W003,DEVELOPMENT_SYNTHETIC
19,3,4,45,2,2,2,4,15,2,1,0,1.0,0,15.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9622,1,W003,DEVELOPMENT_SYNTHETIC
18,1,6,45,1,2,5,5,15,2,0,3,0.0,10,15.0,0.0,20,2,4,2,2,3,5,0.0,0.0,1.0,0.2622,0,W007,DEVELOPMENT_SYNTHETIC
24,2,6,45,2,1,2,4,15,1,2,4,0.3333333333333333,12,12.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9247,1,W003,DEVELOPMENT_SYNTHETIC
26,2,1,20,1,1,4,3,20,1,0,0,0.5,9,12.0,0.0,20,2,4,2,2,3,0,0.0,0.0,1.0,0.3264,0,W007,DEVELOPMENT_SYNTHETIC
23,1,4,30,3,2,1,2,15,2,5,4,0.5555555555555556,4,20.0,0.4,25,3,3,3,2,4,10,1.0,1.0,0.0,0.4116,0,W010,DEVELOPMENT_SYNTHETIC
21,3,1,30,2,3,4,5,20,3,3,1,0.75,5,25.0,0.25,10,1,1,1,1,1,10,1.0,1.0,1.0,0.6276,1,W005,DEVELOPMENT_SYNTHETIC
19,2,6,15,3,2,2,4,20,2,1,0,1.0,3,25.0,0.25,10,1,1,2,1,2,10,0.0,1.0,1.0,0.4796,0,W009,DEVELOPMENT_SYNTHETIC
20,3,6,10,3,3,4,1,10,3,6,1,0.8571428571428571,7,25.0,0.0,20,2,5,3,2,4,10,1.0,1.0,1.0,0.6641,1,W002,DEVELOPMENT_SYNTHETIC
18,1,1,45,2,1,4,4,30,1,5,4,0.5555555555555556,0,15.0,0.4,15,2,5,2,2,3,15,0.0,1.0,1.0,0.1893,0,W008,DEVELOPMENT_SYNTHETIC
21,1,5,20,3,3,1,5,20,3,4,1,0.8,9,15.0,0.0,30,3,6,3,3,5,10,1.0,1.0,0.0,0.1655,0,W006,DEVELOPMENT_SYNTHETIC
22,3,3,10,1,1,4,3,45,1,3,4,0.42857142857142855,3,12.0,0.0,20,2,5,3,2,4,25,0.0,0.0,1.0,0.05,0,W002,DEVELOPMENT_SYNTHETIC
23,2,6,45,3,3,3,3,10,3,4,1,0.8,7,25.0,0.0,10,1,1,1,1,1,0,0.0,1.0,1.0,0.7929,1,W005,DEVELOPMENT_SYNTHETIC
19,2,3,45,3,1,5,3,30,1,0,4,0.0,4,20.0,0.4,20,2,4,2,2,3,10,1.0,1.0,1.0,0.692,1,W007,DEVELOPMENT_SYNTHETIC
25,2,6,30,1,2,5,1,45,2,0,2,0.0,1,25.0,0.1,25,2,4,3,1,4,20,0.0,1.0,1.0,0.199,0,W004,DEVELOPMENT_SYNTHETIC
18,2,1,45,2,3,3,2,15,3,0,3,0.0,10,20.0,0.0,10,1,1,2,1,2,5,1.0,1.0,1.0,0.7499,1,W009,DEVELOPMENT_SYNTHETIC
22,2,3,15,2,2,2,2,15,2,5,1,0.8333333333333334,3,15.0,0.25,25,2,4,3,1,4,10,1.0,1.0,1.0,0.3991,0,W004,DEVELOPMENT_SYNTHETIC
20,1,3,20,1,3,1,1,10,3,5,3,0.625,9,12.0,0.0,15,2,5,2,2,3,5,0.0,0.0,0.0,0.2356,0,W008,DEVELOPMENT_SYNTHETIC
22,3,1,45,2,2,4,2,30,2,3,1,0.75,12,15.0,0.0,10,1,1,2,1,2,20,1.0,1.0,1.0,0.3661,0,W009,DEVELOPMENT_SYNTHETIC
23,2,2,45,3,1,4,2,45,1,0,4,0.0,7,20.0,0.0,15,1,3,2,1,2,30,0.0,1.0,1.0,0.1586,0,W001,DEVELOPMENT_SYNTHETIC
23,1,4,10,2,3,3,5,15,3,1,4,0.2,4,15.0,0.25,15,2,5,2,2,3,0,0.0,1.0,0.0,0.776,1,W008,DEVELOPMENT_SYNTHETIC
24,2,6,30,2,1,2,4,20,1,6,2,0.75,5,25.0,0.25,15,2,5,2,2,3,5,1.0,1.0,1.0,0.8766,1,W008,DEVELOPMENT_SYNTHETIC
19,3,3,15,1,3,3,2,20,3,3,3,0.5,3,15.0,0.1,15,2,5,2,2,3,5,0.0,0.0,1.0,0.2446,0,W008,DEVELOPMENT_SYNTHETIC
26,1,5,15,2,2,5,3,45,2,2,2,0.5,8,12.0,0.4,20,2,5,3,2,4,25,1.0,1.0,1.0,0.3701,0,W002,DEVELOPMENT_SYNTHETIC
25,1,4,20,1,1,1,4,20,1,2,2,0.5,5,20.0,0.25,30,3,6,3,3,5,10,0.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
21,2,5,45,1,2,5,5,20,2,6,2,0.75,5,20.0,0.4,15,2,5,2,2,3,5,1.0,0.0,1.0,0.3799,0,W008,DEVELOPMENT_SYNTHETIC
20,2,5,30,3,2,2,3,15,2,5,4,0.5555555555555556,9,25.0,0.0,20,2,5,3,2,4,5,1.0,1.0,1.0,0.5112,0,W002,DEVELOPMENT_SYNTHETIC
22,2,3,20,1,2,3,5,45,2,2,3,0.4,12,20.0,0.4,20,2,4,2,2,3,25,1.0,0.0,1.0,0.05,0,W007,DEVELOPMENT_SYNTHETIC
22,1,3,15,1,1,1,2,10,1,3,0,1.0,1,12.0,0.4,10,1,1,2,1,2,0,0.0,1.0,1.0,0.7549,1,W009,DEVELOPMENT_SYNTHETIC
19,1,5,10,2,3,3,5,10,3,0,3,0.0,4,15.0,0.1,10,1,1,1,1,1,0,0.0,1.0,1.0,0.7113,1,W005,DEVELOPMENT_SYNTHETIC
20,3,2,45,1,1,1,1,20,1,2,2,0.5,7,25.0,0.25,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5512,0,W009,DEVELOPMENT_SYNTHETIC
25,1,2,15,3,3,5,4,20,3,5,4,0.5555555555555556,4,20.0,0.4,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5749,0,W009,DEVELOPMENT_SYNTHETIC
24,1,3,20,2,2,3,2,30,2,0,0,0.5,8,15.0,0.25,10,1,1,1,1,1,20,0.0,1.0,1.0,0.2726,0,W005,DEVELOPMENT_SYNTHETIC
25,3,2,30,1,3,3,1,15,3,6,2,0.75,9,15.0,0.0,10,1,1,2,1,2,5,0.0,1.0,1.0,0.698,1,W009,DEVELOPMENT_SYNTHETIC
24,1,1,30,2,3,2,2,20,3,5,3,0.625,6,15.0,0.25,20,2,5,3,2,4,0,0.0,1.0,0.0,0.5577,0,W002,DEVELOPMENT_SYNTHETIC
22,3,2,45,1,3,3,5,15,3,3,1,0.75,1,15.0,0.1,10,1,1,1,1,1,5,0.0,1.0,1.0,0.6116,1,W005,DEVELOPMENT_SYNTHETIC
22,3,5,30,2,3,5,4,10,3,2,0,1.0,2,12.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6936,1,W003,DEVELOPMENT_SYNTHETIC
18,2,5,30,2,1,2,1,10,1,0,3,0.0,3,20.0,0.4,10,1,1,1,1,1,0,0.0,1.0,1.0,0.9592,1,W005,DEVELOPMENT_SYNTHETIC
23,2,2,10,2,3,1,2,10,3,2,3,0.4,1,25.0,0.1,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
24,2,1,15,1,1,4,2,15,1,1,3,0.25,11,12.0,0.1,15,2,5,2,2,3,0,0.0,0.0,1.0,0.3096,0,W008,DEVELOPMENT_SYNTHETIC
18,3,2,15,2,2,5,5,15,2,2,3,0.4,10,20.0,0.1,30,3,6,3,3,5,15,0.0,0.0,1.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
24,3,5,15,1,1,3,1,20,1,6,2,0.75,9,12.0,0.4,25,2,4,3,1,4,5,0.0,1.0,1.0,0.62,1,W004,DEVELOPMENT_SYNTHETIC
20,1,5,30,3,3,3,1,10,3,1,3,0.25,1,20.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.5438,0,W001,DEVELOPMENT_SYNTHETIC
19,3,1,45,1,3,2,4,10,3,2,4,0.3333333333333333,12,20.0,0.4,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
22,3,5,15,2,2,1,4,20,2,3,4,0.42857142857142855,4,25.0,0.1,25,3,3,3,2,4,5,0.0,1.0,1.0,0.312,0,W010,DEVELOPMENT_SYNTHETIC
22,3,3,30,2,2,5,5,20,2,0,4,0.0,2,25.0,0.25,10,1,1,1,1,1,10,0.0,1.0,1.0,0.5575,0,W005,DEVELOPMENT_SYNTHETIC
24,2,6,45,2,1,2,1,20,1,6,2,0.75,12,15.0,0.25,20,2,5,3,2,4,0,1.0,1.0,1.0,0.6171,1,W002,DEVELOPMENT_SYNTHETIC
25,3,4,45,2,1,5,2,30,1,2,3,0.4,10,20.0,0.0,20,2,5,3,2,4,10,0.0,1.0,1.0,0.6438,1,W002,DEVELOPMENT_SYNTHETIC
20,3,6,15,1,1,1,2,10,1,3,1,0.75,1,12.0,0.4,15,2,5,2,2,3,5,1.0,0.0,1.0,0.4475,0,W008,DEVELOPMENT_SYNTHETIC
18,3,6,20,3,3,3,2,20,3,5,0,1.0,0,15.0,0.4,20,2,5,3,2,4,0,1.0,1.0,1.0,0.8712,1,W002,DEVELOPMENT_SYNTHETIC
24,3,2,45,1,2,3,1,30,2,4,0,1.0,11,12.0,0.25,20,2,5,3,2,4,10,0.0,0.0,1.0,0.1051,0,W002,DEVELOPMENT_SYNTHETIC
26,3,3,15,1,1,4,2,20,1,4,1,0.8,9,15.0,0.4,20,2,5,3,2,4,0,0.0,0.0,1.0,0.3746,0,W002,DEVELOPMENT_SYNTHETIC
24,3,4,30,2,3,1,2,10,3,4,3,0.5714285714285714,8,20.0,0.1,10,1,1,2,1,2,0,0.0,1.0,1.0,0.684,1,W009,DEVELOPMENT_SYNTHETIC
23,2,6,45,2,2,3,4,45,2,6,2,0.75,9,15.0,0.1,20,2,4,2,2,3,25,0.0,1.0,1.0,0.2916,0,W007,DEVELOPMENT_SYNTHETIC
25,3,6,30,2,2,4,1,15,2,2,4,0.3333333333333333,0,15.0,0.25,15,1,3,2,1,2,0,0.0,1.0,1.0,0.809,1,W001,DEVELOPMENT_SYNTHETIC
22,1,1,10,1,2,5,5,20,2,0,0,0.5,7,20.0,0.1,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6265,1,W003,DEVELOPMENT_SYNTHETIC
22,2,1,15,3,1,3,1,45,1,4,1,0.8,11,12.0,0.25,15,2,5,2,2,3,30,0.0,1.0,1.0,0.1143,0,W008,DEVELOPMENT_SYNTHETIC
19,2,3,45,3,3,5,3,10,3,5,4,0.5555555555555556,6,12.0,0.0,30,3,6,3,3,5,20,0.0,1.0,1.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
18,2,1,15,2,1,4,1,30,1,4,0,1.0,5,15.0,0.25,10,1,1,2,1,2,20,1.0,1.0,1.0,0.3443,0,W009,DEVELOPMENT_SYNTHETIC
25,1,4,30,1,1,5,5,15,1,1,3,0.25,4,25.0,0.1,15,1,2,1,1,1,0,0.0,1.0,1.0,0.8119,1,W003,DEVELOPMENT_SYNTHETIC
26,1,1,10,2,3,4,3,10,3,3,4,0.42857142857142855,6,15.0,0.1,15,2,5,2,2,3,5,0.0,1.0,1.0,0.5703,0,W008,DEVELOPMENT_SYNTHETIC
21,1,6,45,2,2,5,5,20,2,1,0,1.0,4,25.0,0.25,25,3,3,3,2,4,5,0.0,1.0,0.0,0.62,1,W010,DEVELOPMENT_SYNTHETIC
23,1,5,30,3,2,3,2,30,2,2,4,0.3333333333333333,10,12.0,0.25,15,1,2,1,1,1,15,0.0,1.0,1.0,0.2003,0,W003,DEVELOPMENT_SYNTHETIC
25,3,1,15,2,3,1,2,10,3,5,2,0.7142857142857143,2,12.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6523,1,W001,DEVELOPMENT_SYNTHETIC
23,3,3,10,1,2,1,3,15,2,3,0,1.0,5,15.0,0.1,25,2,4,3,1,4,10,1.0,1.0,1.0,0.3775,0,W004,DEVELOPMENT_SYNTHETIC
20,3,6,30,2,3,1,4,20,3,5,4,0.5555555555555556,0,20.0,0.1,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6811,1,W001,DEVELOPMENT_SYNTHETIC
18,1,1,20,3,3,4,1,10,3,3,2,0.6,10,20.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.5966,0,W001,DEVELOPMENT_SYNTHETIC
26,3,1,30,2,1,1,3,15,1,6,4,0.6,8,12.0,0.1,25,2,4,3,1,4,10,0.0,1.0,1.0,0.2429,0,W004,DEVELOPMENT_SYNTHETIC
18,2,6,10,3,3,2,5,15,3,2,3,0.4,6,15.0,0.0,30,3,6,3,3,5,15,1.0,1.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
21,2,4,20,2,3,5,3,10,3,5,2,0.7142857142857143,6,12.0,0.25,25,2,4,3,1,4,15,1.0,1.0,1.0,0.1257,0,W004,DEVELOPMENT_SYNTHETIC
19,2,3,15,2,3,4,5,20,3,4,1,0.8,6,15.0,0.1,20,2,4,2,2,3,0,1.0,1.0,1.0,0.9356,1,W007,DEVELOPMENT_SYNTHETIC
20,3,1,45,2,2,2,2,20,2,4,1,0.8,2,20.0,0.1,20,2,4,2,2,3,0,0.0,1.0,1.0,0.6938,1,W007,DEVELOPMENT_SYNTHETIC
19,3,3,20,3,1,5,5,15,1,1,2,0.3333333333333333,2,12.0,0.25,20,2,4,2,2,3,5,1.0,1.0,1.0,0.7233,1,W007,DEVELOPMENT_SYNTHETIC
20,2,2,20,2,3,2,1,10,3,1,0,1.0,12,20.0,0.1,25,3,3,3,2,4,15,0.0,1.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
19,1,3,20,3,1,4,2,45,1,5,2,0.7142857142857143,2,25.0,0.4,15,2,5,2,2,3,30,0.0,1.0,1.0,0.2166,0,W008,DEVELOPMENT_SYNTHETIC
24,1,3,10,1,1,1,3,15,1,1,1,0.5,12,15.0,0.0,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9126,1,W003,DEVELOPMENT_SYNTHETIC
25,3,2,20,2,3,2,4,15,3,6,0,1.0,9,25.0,0.25,20,2,4,2,2,3,5,0.0,1.0,1.0,0.7276,1,W007,DEVELOPMENT_SYNTHETIC
26,3,6,45,3,3,1,5,10,3,3,3,0.5,0,15.0,0.4,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6558,1,W001,DEVELOPMENT_SYNTHETIC
21,2,6,10,3,3,3,4,15,3,2,2,0.5,7,15.0,0.4,10,1,1,1,1,1,5,0.0,1.0,1.0,0.709,1,W005,DEVELOPMENT_SYNTHETIC
25,1,6,15,3,3,4,1,20,3,4,0,1.0,2,15.0,0.4,20,2,4,2,2,3,0,0.0,1.0,1.0,0.7534,1,W007,DEVELOPMENT_SYNTHETIC
21,2,1,30,1,1,4,1,30,1,2,1,0.6666666666666666,11,12.0,0.0,20,2,5,3,2,4,10,0.0,0.0,1.0,0.253,0,W002,DEVELOPMENT_SYNTHETIC
26,2,4,10,3,2,4,5,20,2,3,4,0.42857142857142855,6,12.0,0.1,30,3,6,3,3,5,10,0.0,1.0,1.0,0.6378,1,W006,DEVELOPMENT_SYNTHETIC
20,3,6,15,1,1,1,4,15,1,2,3,0.4,4,15.0,0.0,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9376,1,W003,DEVELOPMENT_SYNTHETIC
25,1,3,10,3,2,4,4,15,2,4,3,0.5714285714285714,3,15.0,0.4,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7986,1,W008,DEVELOPMENT_SYNTHETIC
18,2,2,45,1,3,2,5,15,3,4,4,0.5,3,12.0,0.1,15,1,2,1,1,1,0,1.0,1.0,1.0,0.98,1,W003,DEVELOPMENT_SYNTHETIC
18,3,5,15,2,1,5,5,30,1,2,0,1.0,0,12.0,0.4,15,1,2,1,1,1,15,0.0,1.0,1.0,0.2684,0,W003,DEVELOPMENT_SYNTHETIC
26,3,3,45,2,3,2,4,20,3,4,2,0.6666666666666666,0,12.0,0.25,30,3,6,3,3,5,10,0.0,0.0,1.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
19,2,1,45,1,2,3,4,20,2,0,2,0.0,5,25.0,0.1,25,2,4,3,1,4,5,0.0,1.0,1.0,0.6843,1,W004,DEVELOPMENT_SYNTHETIC
19,1,6,45,1,3,4,5,20,3,2,3,0.4,9,20.0,0.25,10,1,1,2,1,2,10,0.0,1.0,1.0,0.6029,1,W009,DEVELOPMENT_SYNTHETIC
25,3,6,45,2,1,5,4,45,1,6,1,0.8571428571428571,9,15.0,0.25,25,2,4,3,1,4,20,0.0,1.0,1.0,0.1121,0,W004,DEVELOPMENT_SYNTHETIC
21,1,5,10,1,2,5,4,45,2,0,2,0.0,5,15.0,0.0,25,2,4,3,1,4,20,0.0,1.0,1.0,0.1408,0,W004,DEVELOPMENT_SYNTHETIC
22,2,4,20,2,1,5,5,30,1,6,0,1.0,1,20.0,0.25,20,2,4,2,2,3,10,1.0,1.0,1.0,0.598,0,W007,DEVELOPMENT_SYNTHETIC
21,3,4,15,3,1,3,3,45,1,3,0,1.0,10,15.0,0.4,15,1,2,1,1,1,30,0.0,1.0,1.0,0.1865,0,W003,DEVELOPMENT_SYNTHETIC
24,2,4,30,3,2,1,5,15,2,4,2,0.6666666666666666,8,12.0,0.1,25,3,3,3,2,4,10,1.0,1.0,0.0,0.4359,0,W010,DEVELOPMENT_SYNTHETIC
22,2,4,15,2,1,1,3,15,1,5,4,0.5555555555555556,2,25.0,0.1,25,3,3,3,2,4,10,1.0,1.0,0.0,0.4751,0,W010,DEVELOPMENT_SYNTHETIC
